2431,"business centre, internet, air conditioning, non smoking room, doorman, housekeeping, free wifi, restaurant, coffee shop, travel desk, 24/7 front desk, ELDC, room service, business services, front desk, phone service, 24/7 security"
2432,"room service, internet access, ELDC, ELDC, lobby, parking, front desk, major credit cards accepted, 24/7 front desk, power, multilingual staff, wake up call, suitable for children, smoking room, smoking area, food facility, newspapers in lobby, outdoor parking, parking facility, internet access, room service, fire safety, cctelevision, fire exit signs, first-aid kit at front desk, full time operation for all 7 days, public restrooms, security at all hotel entrances, free internet access"
2433,"currency exchange, doctor on call, ELDC, ELDC, lift, front desk, 24/7 front desk, room service, drinking water, room service, porter"
2434,"restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, ELDC, room service, 24/7 security, doorman, housekeeping, banquet facilities, doctor on call, front desk, phone service, wedding service"
2435,"room service, restaurant, airport shuttle(surcharge), doctor on call, ELDC, lift, lobby, parking, front desk, restaurant, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, power, multilingual staff, wake up call, conference facilities, smoking room, pnd, smoking area, extra person/child - share the same room, car rental, ELDC, taxi services, food facility, free internet access, newspapers in lobby, room service, air/rail booking, drinking water, outdoor parking, parking facility"
2436,"room service, barbeque, doctor on call, ELDC, parking, front desk, restaurant, tour guide, power, garden, restaurant, car rental, room service, parking facility"
2437,"room service, ELDC, lobby, parking, front desk, restaurant, lockers, 24/7 front desk, welcome drinks, power, conference facilities, picnic area, newspapers in lobby, room service, cook services, party hall, parking facility"
2438,"internet access, doctor on call, ELDC, lift, lobby, parking, front desk, restaurant, major credit cards accepted, 24/7 front desk, power, wake up call, newspapers in lobby, drinking water, parking facility, internet access"
2439,"room service, airport shuttle(surcharge), ballroom, banquet facilities, doctor on call, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, 24/7 front desk, power, wake up call, newspapers in lobby"
2440,"room service, swimming pool, swimming pool, doctor on call, lift, parking, restaurant, spa, tour guide, conference facilities, car rental, room service, cctelevision"
2441,"parking, outdoor parking, room service"
2442,"room service, internet access, spa, swimming pool, swimming pool, banquet facilities, doctor on call, ELDC, health club/gym, ELDC, lift, lobby, parking, front desk, restaurant, lockers, spa, 24/7 front desk, luggage storage, medical assistance available, air conditioning, power, catering, multilingual staff, suitable for children, separate sitting area, coffee shop, conference facilities, smoking room, fax/photocopying/fax limousine, smoking area, newspapers in lobby, family rooms, room service, party hall, baggage room, parking facility, internet access"
2443,"room service, restaurant, doctor on call, ELDC, front desk, restaurant, 24/7 front desk, air conditioning, welcome drinks, food facility, free internet access, newspapers in lobby, room service, std/isd, parking facility"
2444,"room service, ELDC, lift, parking, front desk, restaurant, 24/7 front desk, multilingual staff, smoking area, veg/non veg kitchens separate, food facility, outdoor parking, parking facility, restaurant, room service, cctelevision, public restrooms"
2445,"room service, internet access, banquet facilities, business centre, ELDC, ELDC, lift, lobby, front desk, restaurant, lockers, valet service, 24/7 front desk, power, audio visual equipment, multilingual staff, wake up call, coffee shop, conference facilities, smoking room, smoking area, veg/non veg kitchens separate, food facility, newspapers in lobby, parking facility, internet access, restaurant, room service, cctelevision"
2446,"business centre, fax/photocopying/fax photocopying/fax restaurant, 24/7 front desk, room service, lift, doorman, housekeeping, free wifi, library, 24/7 power, parking, free parking, railway station transfer, taxi service, guide service, free newspaper"
2447,"room service, internet access, spa, swimming pool, swimming pool, airport shuttle(surcharge), banquet facilities, bar/lounge, barbeque, beauty salon, business centre, concierge, currency exchange, doctor on call, ELDC, health club/gym, internet access, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, lockers, non smoking hotel, spa, tour guide, valet service, major credit cards accepted, 24/7 front desk, luggage storage, doorman, medical assistance available, air conditioning, welcome drinks, power, express check-in/check-out/check-out, garden, audio visual equipment, wedding service, dance performances(on demand), catering, wake up call, porter, sauna, suitable for children, separate sitting area, coffee shop, conference facilities, fax/photocopying/fax electronic/magnetic keys, multi - line phone, fire place, jacuzzi, wheel chair access, massage, poolside bar, pnd, smoking area, veg/non veg kitchens separate, in house events, vegetarian food/jain food available, extra person/child - share the same room, village visit(chargeable), car rental, ELDC, oxygen cylinder(on request), drinking water, taxi services, conference facilities, city shuttle service, campfire/bon fire, food facility, drivers rest room, newspapers in lobby, postal/parcel services, room service, party hall, air/rail booking, std/isd, baggage room, courier service, guide service, laptop rental, photocopying/fax/photocopying(reception area only), courtesy coach, drinking water, outdoor parking, parking facility, internet access, restaurant, fire safety, cctelevision, fire exit signs, first-aid kit at front desk, full time operation for all 7 days, paid transfers, pest control facility, public restrooms, security at all hotel entrances, smoke detector"
2448,"room service, internet access, business centre, doctor on call, internet access, ELDC, lift, lobby, parking, front desk, tour guide, 24/7 front desk, luggage storage, doorman, power, conference facilities, access via exterior corridors, pnd, extra person/child - share the same room, free internet access, newspapers in lobby, family rooms, room service, cook services, outdoor parking, parking facility"
2449,"room service, restaurant, bar/lounge, business centre, doctor on call, ELDC, lift, parking, front desk, restaurant, power, room service, parking facility, porter"
2450,"restaurant, travel desk, parking, taxi service, 24/7 front desk, 24/7 room service, ELDC, room service, currency exchange, ELDC, air conditioning, housekeeping, doctor on call, 24/7 power"
2451,"room service, internet access, business centre, ELDC, lift, lobby, parking, front desk, restaurant, lockers, luggage storage, power, suitable for children, conference facilities, parking facility, internet access, restaurant, room service, public restrooms"
2452,"room service, internet access, restaurant, business centre, internet access, ELDC, lift, lobby, parking, front desk, restaurant, 24/7 front desk, air conditioning, power, free internet access, room service, photocopying/fax/photocopying(reception area only), outdoor parking, parking facility"
2453,"room service, business centre, ELDC, lift, parking, front desk, lockers, power, free internet access, room service, parking facility, room service, porter, public restrooms, restaurant, suites"
2454,"doctor on call, front desk, 24/7 front desk, luggage storage, parking facility, room service, first-aid kit at front desk"
2455,"room service, restaurant, banquet facilities, bar/lounge, business centre, disabled friendly facilities, doctor on call, ELDC, ELDC, library, lift, lobby, parking, front desk, restaurant, tour guide, valet service, major credit cards accepted, 24/7 front desk, power, garden, taxi services, food facility, free internet access, newspapers in lobby, family rooms, party hall, parking facility"
2456,"doctor on call, ELDC, front desk, power, parking facility, room service"
2457,"room service, ELDC, parking, front desk, free internet access, room service, outdoor parking, parking facility, room service, public restrooms"
2458,"doctor on call, ELDC, ELDC, parking, front desk, room service, parking facility"
2459,"doctor on call, lobby, parking, 24/7 front desk, air conditioning, power, newspapers in lobby, room service, drinking water"
2460,"room service, internet access, spa, swimming pool, babysitting, business centre, doctor on call, ELDC, health club/gym, internet access, ELDC, parking, front desk, lockers, tour guide, luggage storage, power, garden, fitness centre, conference facilities, safari, pnd, nature walk, camel ride, restaurant, bike on rent, horse riding, car rental, room service, guide service, outdoor parking, parking facility, internet access, room service, restaurant, suites"
2461,"bath, toilet, free toiletries, shower, wardrobe, city view, sun terrace, terrace, cleaning products, electric kettle, refrigerator, pets are not allowed, game room, dining area, sofa, seating area, desk, satellite channels, telephone, television, special diet menus(on request), snack bar, breakfast in the room, restaurant, minibar, free wi-fi, fppps, lockers, private check-in/check-out, atm/banking, luggage storage, tour desk, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, airport shuttle(surcharge), air conditioning, hardwood/parquet floors, heating, tile/marble floor, car rental, packed lunches, safety deposit box, lift, bridal suite, vip room facilities, fan, disabled friendly facilities, ironing facilities, trouser press, non smoking room, ironing facilities, newspapers, room service"
2462,"room service, business centre, doctor on call, ELDC, lobby, front desk, tour guide, power, free internet access, room service"
2463,"room service, internet access, spa, restaurant, banquet facilities, bar/lounge, business centre, doctor on call, ELDC, health club/gym, internet access, ELDC, lift, lobby, parking, front desk, restaurant, major credit cards accepted, 24/7 front desk, luggage storage, welcome drinks, power, express check-in/check-out/check-out, wedding service, wake up call, conference facilities, taxi services, rooftop garden, drivers rest room, free internet access, room service, party hall, baggage room, drinking water, outdoor parking, parking facility, internet access, room service, fire safety, cctelevision, first-aid kit at front desk, full time operation for all 7 days, pest control facility, porter, public restrooms, suites"
2464,"room service, internet access, restaurant, banquet facilities, bar/lounge, billiards, business centre, doctor on call, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, non smoking hotel, tour guide, major credit cards accepted, luggage storage, doorman, medical assistance available, power, garden, wedding service, catering, separate sitting area, smoking room, electronic/magnetic keys, multi - line phone, fire place, transfers available, extra person/child - share the same room, car rental, taxi services, conference facilities, food facility, drivers rest room, free internet access, family rooms, party hall, baggage room, adjoining rooms, drinking water, outdoor parking, parking facility, internet access, restaurant, room service, fire safety, suites"
2465,"room service, restaurant, banquet facilities, bar/lounge, business centre, disabled friendly facilities, doctor on call, ELDC, library, lift, lobby, non smoking room, parking, pets allowed, front desk, restaurant, lockers, tour guide, valet service, major credit cards accepted, 24/7 front desk, welcome drinks, power, audio visual equipment, wedding service, wake up call, suitable for children, conference facilities, disabled friendly rooms, electronic/magnetic keys, free local calls, wheel chair access, pnd, extra person/child - share the same room, car rental, taxi services, conference facilities, free internet access, newspapers in lobby, cook services, party hall, air/rail booking, baggage room, drinking water, parking facility"
2466,"room service, internet access, restaurant, airport shuttle(surcharge), currency exchange, doctor on call, ELDC, ELDC, lobby, non smoking room, front desk, lockers, non smoking hotel, tour guide, 24/7 front desk, luggage storage, medical assistance available, air conditioning, power, express check-in/check-out/check-out, multilingual staff, exhibit space, wake up call, suitable for children, smoking room, fax/photocopying/fax kitchen, electronic/magnetic keys, multi - line phone, smoking area, restaurant, veg/non veg kitchens separate, extra person/child - share the same room, car rental, ELDC, taxi services, city shuttle service, food facility, free internet access, newspapers in lobby, postal/parcel services, family rooms, room service, cook services, air/rail booking, courier service, guide service, drinking water, internet access, restaurant, room service, cctelevision, first-aid kit at front desk, full time operation for all 7 days, pest control facility, stamps and mailing facility"
2467,"room service, restaurant, banquet facilities, disabled friendly facilities, doctor on call, ELDC, lift, parking, front desk, restaurant, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, air conditioning, power, wake up call, porter, separate sitting area, coffee shop, conference facilities, fax/photocopying/fax wheel chair access, pnd, taxi services, food facility, free internet access, newspapers in lobby, room service, std/isd, airport shuttle, parking facility"
2468,"room service, lounge, business centre, doctor on call, ELDC, lift, lobby, parking, front desk, restaurant, tour guide, 24/7 front desk, power, garden, room service, parking facility"
2469,"room service, internet access, restaurant, airport shuttle(surcharge), banquet facilities, business centre, doctor on call, ELDC, lift, lobby, parking, front desk, restaurant, lockers, tour guide, 24/7 front desk, luggage storage, power, audio visual equipment, wedding service, wake up call, conference facilities, electronic/magnetic keys, pnd, vegetarian food/jain food available, car rental, taxi services, food facility, drivers rest room, free internet access, newspapers in lobby, room service, party hall, air/rail booking, baggage room, courier service, guide service, photocopying/fax/photocopying(reception area only), outdoor parking, internet access, room service"
2470,"room service, currency exchange, doctor on call, ELDC, parking, front desk, luggage storage, power, safari, transfers available, car rental, taxi services, free internet access, room service, guide service, adjoining rooms"
2471,"room service, airport shuttle(surcharge), business centre, currency exchange, doctor on call, ELDC, lift, lobby, non smoking room, front desk, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, doorman, medical assistance available, air conditioning, welcome drinks, power, express check-in/check-out/check-out, wake up call, suitable for children, smoking room, atm/banking, electronic/magnetic keys, car rental, taxi services, free internet access, newspapers in lobby, room service, air/rail booking, baggage room, courier service, guide service, room service"
2472,"room service, internet access, airport shuttle(surcharge), babysitting, business centre, concierge, doctor on call, internet access, non smoking room, parking, front desk, restaurant, non smoking hotel, tour guide"
2473,"bar, restaurant, coffee shop, business centre, audio visual equipment, lcd/projector, meeting facility, conference facilities, conference facilities, meeting room, internet, air conditioning, lift, non smoking room, free wifi, wifi, banquet facilities, doctor on call, travel desk, parking, indoor parking, valet service, 24/7 front desk, 24/7 room service, ELDC, room service, ELDC, butler, conference facilities, business services, wedding service, gym, health club, 24/7 security, catering, concierge"
2474,"room service, internet access, restaurant, banquet facilities, business centre, doctor on call, ELDC, internet access, ELDC, library, lift, lobby, parking, front desk, restaurant, lockers, tour guide, 24/7 front desk, luggage storage, doorman, air conditioning, power, wedding service, wake up call, conference facilities, kitchen, vegetarian food/jain food available, car rental, conference facilities, food facility, free internet access, newspapers in lobby, room service, guide service, airport shuttle, outdoor parking, parking facility, internet access, restaurant, room service, suites"
2475,"room service, internet access, banquet facilities, doctor on call, lobby, parking, front desk, garden, conference facilities, food facility, newspapers in lobby, parking facility, internet access, restaurant, room service"
2476,"internet access, concierge, doctor on call, ELDC, internet access, ELDC, lobby, non smoking room, parking, front desk, restaurant, non smoking hotel, tour guide, power, wake up call, smoking room, multi - line phone, smoking area, vegetarian food/jain food available, car rental, air/rail booking, parking facility"
2477,"doctor on call, parking, lockers, 24/7 front desk, luggage storage, doorman, adjoining rooms, outdoor parking, parking facility, room service, first-aid kit at front desk"
2478,"room service, airport shuttle(surcharge), banquet facilities, concierge, doctor on call, ELDC, ELDC, lift, non smoking room, parking, front desk, lockers, non smoking hotel, tour guide, 24/7 front desk, luggage storage, medical assistance available, power, express check-in/check-out/check-out, multilingual staff, wake up call, kitchen, multi - line phone, smoking area, village visit(chargeable), car rental, ELDC, drinking water, taxi services, postal/parcel services, family rooms, room service, parking(surcharge), party hall, air/rail booking, std/isd, baggage room, courier service, laptop rental, photocopying/fax/photocopying(reception area only), drinking water, outdoor parking, outdoor parking, parking facility, internet access, room service"
2479,"room service, lounge, ELDC, lift, parking, front desk, restaurant, major credit cards accepted, 24/7 front desk, power, coffee shop, room service, outdoor parking, parking facility, room service, public restrooms"
2480,"internet, lift, interconnecting rooms, housekeeping, free wifi, banquet facilities, doctor on call, restaurant, travel desk, parking, free parking, pnd, outdoor parking, porter, pnd, 24/7 front desk, ELDC, room service, ELDC, conference facilities, business services, phone service, wedding service, convention centre, meeting facility, conference facilities, conference facilities, 24/7 security, catering, concierge, wake up call"
2481,"room service, airport shuttle(surcharge), bar/lounge, concierge, doctor on call, ELDC, ELDC, lift, parking, front desk, restaurant, lockers, tour guide, 24/7 front desk, medical assistance available, welcome drinks, power, conference facilities, newspapers in lobby, room service"
2482,"room service, internet access, spa, swimming pool, swimming pool, airport shuttle(surcharge), banquet facilities, business centre, doctor on call, health club/gym, internet access, ELDC, lift, lobby, parking, front desk, restaurant, lockers, spa, tour guide, 24/7 front desk, medical assistance available, welcome drinks, power, garden, wake up call, fitness centre, coffee shop, conference facilities, pool table, pnd, veranda, car rental, taxi services, newspapers in lobby, room service, outdoor parking, parking facility"
2483,"room service, lounge, ELDC, lift, lobby, parking, front desk, tour guide, 24/7 front desk, power, multilingual staff, smoking room, smoking area, parking facility, restaurant, room service, public restrooms"
2484,"swimming pool, swimming pool, parking, 24/7 front desk, garden, food facility, room service, parking facility"
2485,"internet, air conditioning, free wifi, banquet facilities, doctor on call, 24/7 power, escalator, restaurant, travel desk, parking, free parking, airport shuttle, car rental, taxi service, 24/7 front desk, 24/7 room service, ELDC, room service, 24/7 security, front desk"
2486,"room service, internet access, restaurant, banquet facilities, doctor on call, internet access, ELDC, lobby, parking, front desk, restaurant, solarium, power, audio visual equipment, conference facilities, kitchen, vegetarian food/jain food available, food facility, free internet access, newspapers in lobby, room service, photocopying/fax/photocopying(reception area only), parking facility"
2487,"room service, airport shuttle(surcharge), banquet facilities, bar/lounge, business centre, doctor on call, ELDC, lobby, parking, front desk, restaurant, 24/7 front desk, air conditioning, wake up call, conference facilities, car rental"
2488,"room service, internet access, spa, swimming pool, swimming pool, bar/lounge, business centre, health club/gym, internet access, parking, restaurant, secretarial services, valet service, 24/7 front desk, medical assistance available, audio visual equipment, computer rental, porter, coffee shop, conference facilities, fax/photocopying/fax limousine, car rental, conference facilities, newspapers in lobby, postal/parcel services, room service, air/rail booking, courier service, parking facility"
2489,"bar, internet, air conditioning, housekeeping, wifi, banquet facilities, doctor on call, travel desk, parking, free parking, 24/7 front desk, ELDC, room service, conference facilities, front desk, phone service, 24/7 security, wake up call"
2490,"room service, internet access, spa, swimming pool, swimming pool, banquet facilities, business centre, ELDC, games zone, health club/gym, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, non smoking hotel, major credit cards accepted, 24/7 front desk, medical assistance available, air conditioning, power, multilingual staff, wake up call, suitable for children, conference facilities, veg/non veg kitchens separate, vegetarian food/jain food available, conference facilities, food facility, newspapers in lobby, air/rail booking, baggage room, outdoor parking, parking facility, internet access, restaurant, room service, fire safety, cctelevision, fire exit signs, first-aid kit at front desk, full time operation for all 7 days, public restrooms, security at all hotel entrances, suites"
2491,"room service, internet access, swimming pool, restaurant, swimming pool, banquet facilities, concierge, currency exchange, disabled friendly facilities, doctor on call, ELDC, internet access, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, non smoking hotel, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, doorman, medical assistance available, air conditioning, welcome drinks, power, express check-in/check-out/check-out, audio visual equipment, computer rental, wake up call, porter, conference facilities, disabled friendly rooms, electronic/magnetic keys, multi - line phone, wheel chair access, massage, car rental, conference facilities, drivers rest room, newspapers in lobby, electronic check-out, wheel chair access, room service, party hall, air/rail booking, std/isd, baggage room, guide service, drinking water"
2492,"room service, business centre, doctor on call, ELDC, internet access, ELDC, lobby, parking, front desk, tour guide, 24/7 front desk, power, audio visual equipment, wake up call, conference facilities, car rental, conference facilities, food facility, newspapers in lobby, room service, air/rail booking, drinking water, internet access"
2493,"bar, restaurant, coffee shop, business centre, meeting room, internet, doorman, housekeeping, free wifi, banquet facilities, doctor on call, 24/7 power, travel desk, parking, outdoor parking, pnd, 24/7 front desk, 24/7 room service, ELDC, room service, 24/7 security"
2494,"room service, swimming pool, swimming pool, airport shuttle(surcharge), bar/lounge, barbeque, doctor on call, ELDC, lobby, parking, front desk, restaurant, lockers, tour guide, hookah lounge, 24/7 front desk, welcome drinks, power, garden, suitable for children, separate sitting area, coffee shop, access via exterior corridors, poolside bar, smoking area, bike on rent, extra person/child - share the same room, car rental, taxi services, newspapers in lobby, room service, spa, guide service, parking facility, room service, cctelevision, full time operation for all 7 days, public restrooms, security at all hotel entrances"
2495,"room service, spa, business centre, doctor on call, health club/gym, ELDC, lift, lobby, parking, front desk, restaurant, lockers, tour guide, valet service, 24/7 front desk, doorman, medical assistance available, air conditioning, welcome drinks, power, suitable for children, conference facilities, veranda, car rental, food facility, newspapers in lobby, postal/parcel services, room service, air/rail booking, courier service, parking facility, room service"
2496,"room service, internet access, lounge, business centre, doctor on call, ELDC, internet access, ELDC, lift, lobby, parking, front desk, restaurant, lockers, 24/7 front desk, conference facilities, taxi services, room service, parking facility"
2497,"internet, wifi, parking, room service, 24/7 security, free newspaper, front desk, wake up call"
2498,"room service, internet access, business centre, doctor on call, games zone, internet access, ELDC, lift, parking, front desk, restaurant, lockers, tour guide, major credit cards accepted, power, conference facilities, room service, photocopying/fax/photocopying(reception area only), outdoor parking, parking facility, room service"
2499,"restaurant, ELDC, room service, parking, pets allowed, doctor on call"
2500,"room service, internet access, spa, swimming pool, swimming pool, banquet facilities, bar/lounge, doctor on call, health club/gym, internet access, ELDC, lift, lobby, restaurant, tour guide, 24/7 front desk, multilingual staff, room service"
2501,"room service, internet access, currency exchange, doctor on call, internet access, ELDC, lift, parking, restaurant, tour guide, conference facilities, room service"
2502,"room service, ELDC, ELDC, lift, lobby, parking, front desk, lockers, 24/7 front desk, power, multilingual staff, wake up call, food facility, outdoor parking, parking facility, internet access, room service, cctelevision, fire exit signs, public restrooms, security at all hotel entrances"
2503,"room service, currency exchange, ELDC, ELDC, lift, lobby, front desk, 24/7 front desk, luggage storage, power, wake up call, porter, fax/photocopying/fax veg/non veg kitchens separate, vegetarian food/jain food available, taxi services, newspapers in lobby, room service, baggage room, internet access, room service"
2504,"room service, banquet facilities, doctor on call, restaurant, conference facilities, fax/photocopying/fax room service, party hall, parking facility"
2505,"room service, spa, swimming pool, swimming pool, bar/lounge, health club/gym, parking, front desk, restaurant, room service, parking facility"
2506,"concierge, currency exchange, doctor on call, ELDC, lift, lobby, parking, front desk, lockers, major credit cards accepted, 24/7 front desk, luggage storage, medical assistance available, car rental, taxi services, newspapers in lobby, room service, air/rail booking, baggage room, guide service, parking facility"
2507,"room service, internet access, restaurant, airport shuttle(surcharge), banquet facilities, currency exchange, doctor on call, ELDC, internet access, ELDC, lift, lobby, parking, front desk, restaurant, lockers, tour guide, valet service, 24/7 front desk, luggage storage, doorman, power, wake up call, vegetarian food/jain food available, car rental, drivers rest room, newspapers in lobby, parking facility"
2508,"room service, internet access, spa, airport shuttle(surcharge), ballroom, banquet facilities, business centre, doctor on call, ELDC, health club/gym, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, lockers, tour guide, valet service, major credit cards accepted, 24/7 front desk, luggage storage, air conditioning, welcome drinks, power, express check-in/check-out/check-out, garden, wedding service, wake up call, fitness centre, coffee shop, conference facilities, multi - line phone, wheel chair access, restaurant, vegetarian food/jain food available, ELDC, drivers rest room, newspapers in lobby, children's playground, family rooms, room service, party hall, std/isd, photocopying/fax/photocopying(reception area only), outdoor parking, outdoor parking, parking facility, room service, public restrooms, restaurant, suites"
2509,"room service, airport shuttle(surcharge), concierge, disabled friendly facilities, doctor on call, ELDC, lobby, non smoking room, parking, front desk, lockers, non smoking hotel, spa, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, doorman, medical assistance available, welcome drinks, power, express check-in/check-out/check-out, wedding service, multilingual staff, wake up call, porter, suitable for children, separate sitting area, access via exterior corridors, disabled friendly rooms, limousine, wheel chair access, massage, boating, pnd, nature walk, smoking area, veranda, vegetarian food/jain food available, extra person/child - share the same room, car rental, drinking water, taxi services, food facility, newspapers in lobby, yoga, postal/parcel services, spa, air/rail booking, std/isd, baggage room, guide service, drinking water, outdoor parking, outdoor parking, parking facility, internet access, room service, ayurvedic facilities, trekking, fire safety"
2510,"room service, internet access, spa, swimming pool, swimming pool, airport shuttle(surcharge), banquet facilities, bar/lounge, business centre, concierge, currency exchange, disabled friendly facilities, doctor on call, ELDC, gift shop, health club/gym, internet access, ELDC, lift, lobby, non smoking room, parking, front desk, restaurant, lockers, tour guide, valet service, major credit cards accepted, 24/7 front desk, luggage storage, doorman, medical assistance available, air conditioning, welcome drinks, power, express check-in/check-out/check-out, garden, audio visual equipment, wedding service, multilingual staff, wake up call, porter, coffee shop, conference facilities, smoking room, disabled friendly rooms, fax/photocopying/fax electronic/magnetic keys, jacuzzi, wheel chair access, pnd, shopping, extra person/child - share the same room, car rental, ELDC, taxi services, conference facilities, city shuttle service, food facility, newspapers in lobby, room service, party hall, std/isd, baggage room, courier service, guide service, adjoining rooms, drinking water, outdoor parking, parking facility, internet access, room service, public restrooms"
2511,"room service, bar/lounge, doctor on call, ELDC, parking, front desk, welcome drinks, taxi services, free internet access, newspapers in lobby, room service, parking facility"
2512,"bar, restaurant, coffee shop, lounge, patisserie shop, business centre, audio visual equipment, convention centre, lcd/projector, meeting facility, conference facilities, conference facilities, meeting room, printer, photocopying/fax scanner, internet, air conditioning, lift, non smoking room, adjoining rooms, doorman, express check-in/check-out, express check-in/check-out, female traveler room, free wifi, banquet facilities, doctor on call, 24/7 power, kids pool, gym, health club, travel desk, parking, free parking, indoor parking, outdoor parking, porter, pnd, 24/7 front desk, 24/7 room service, ELDC, room service, ELDC, butler, conference facilities, business services, conference facilities, free newspaper, front desk, lift, hairdryers, outdoor pool, phone service, 24/7 security, concierge, wake up call"
2513,"room service, internet access, business centre, internet access, ELDC, library, lift, lobby, non smoking room, parking, front desk, lockers, non smoking hotel, spa, major credit cards accepted, 24/7 front desk, welcome drinks, power, garden, coffee shop, electronic/magnetic keys, multi - line phone, fire place, jacuzzi, wheel chair access, massage, vegetarian food/jain food available, ELDC, campfire/bon fire, food facility, newspapers in lobby, family rooms, parking(surcharge), baggage room, drinking water"
2514,"room service, internet access, spa, banquet facilities, business centre, doctor on call, ELDC, health club/gym, internet access, ELDC, lift, lobby, parking, front desk, restaurant, valet service, major credit cards accepted, 24/7 front desk, medical assistance available, air conditioning, power, express check-in/check-out/check-out, garden, audio visual equipment, wedding service, catering, wake up call, fitness centre, suitable for children, coffee shop, conference facilities, fax/photocopying/fax kitchen, electronic/magnetic keys, safari, pnd, vegetarian food/jain food available, car rental, ELDC, food facility, drivers rest room, newspapers in lobby, family rooms, party hall, air/rail booking, drinking water, outdoor parking, parking facility, internet access, restaurant, room service, porter, public restrooms"
2515,"restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, ELDC, room service, free newspaper, wake up call, doctor on call"
2516,"room service, internet access, bar/lounge, doctor on call, ELDC, internet access, ELDC, lobby, front desk, 24/7 front desk, luggage storage, ELDC, taxi services, room service, parking facility"
2517,"bar, restaurant, internet, air conditioning, lift, non smoking room, free wifi, doctor on call, travel desk, parking, free parking, pnd, 24/7 front desk, 24/7 room service, ELDC, room service, desco, 24/7 security, free newspaper, front desk, phone service"
2518,"internet, air conditioning, doorman, housekeeping, wifi, doctor on call, travel desk, pnd, 24/7 front desk, 24/7 room service, ELDC, room service, conference facilities, conference facilities, front desk, 24/7 security, catering"
2519,"air conditioning, bar, restaurant, lounge, business centre, audio visual equipment, lcd/projector, meeting facility, conference facilities, meeting room, internet, air conditioning, lift, doorman, housekeeping, wifi, banquet facilities, doctor on call, kids pool, gym, beauty salon, jacuzzi, travel desk, airport shuttle, parking, pnd, 24/7 front desk, 24/7 room service, ELDC, room service, conference facilities, business services, front desk, phone service, wedding service, 24/7 security, catering"
2520,"room service, internet access, internet access, ELDC, parking, restaurant, tour guide, power, garden, room service"
2521,"room service, internet access, banquet facilities, business centre, ELDC, ELDC, lift, lobby, parking, front desk, restaurant, lockers, 24/7 front desk, medical assistance available, power, wake up call, smoking room, kitchen, smoking area, car rental, taxi services, family rooms, party hall, air/rail booking, parking facility, internet access, restaurant, room service, cctelevision, public restrooms"
2522,"business centre, internet, air conditioning, doorman, housekeeping, free wifi, doctor on call, restaurant, travel desk, parking, 24/7 front desk, 24/7 room service, ELDC, room service, business services, front desk, phone service, 24/7 security"
2523,"restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, ELDC, room service, ELDC, 24/7 security, doorman, express check-in/check-out, express check-in/check-out, housekeeping, front desk, phone service, wake up call"
2524,"restaurant, travel desk, parking, free parking, 24/7 front desk, 24/7 room service, ELDC, room service, ELDC, conference facilities, conference facilities, front desk, 24/7 security, doorman, housekeeping, doctor on call"
2525,"room service, internet access, spa, restaurant, business centre, doctor on call, ELDC, health club/gym, internet access, ELDC, lift, lobby, parking, front desk, restaurant, lockers, tour guide, valet service, 24/7 front desk, doorman, air conditioning, welcome drinks, power, garden, wedding service, catering, multilingual staff, wake up call, coffee shop, fax/photocopying/fax multi - line phone, free local calls, wheel chair access, smoking area, transfers available, veg/non veg kitchens separate, shopping, extra person/child - share the same room, village visit(chargeable), car rental, drinking water, self check - in, taxi services, city shuttle service, food facility, drivers rest room, free internet access, newspapers in lobby, family rooms, room service, parking(surcharge), air/rail booking, std/isd, courier service, photocopying/fax/photocopying(reception area only), outdoor parking, parking facility, internet access, restaurant, room service, fire safety, public restrooms, security at all hotel entrances, restaurant"
2526,"room service, internet access, spa, swimming pool, swimming pool, business centre, doctor on call, health club/gym, internet access, ELDC, front desk, restaurant, fitness centre"
2527,"room service, business centre, doctor on call, ELDC, lift, parking, front desk, restaurant, lockers, power, nature walk, veranda, newspapers in lobby, room service, outdoor parking, parking facility, room service, first-aid kit at front desk, full time operation for all 7 days, public restrooms, restaurant, suites"
2528,"room service, internet access, lounge, currency exchange, internet access, ELDC, lift, parking, restaurant, tour guide, major credit cards accepted, 24/7 front desk, luggage storage, multilingual staff, conference facilities, pnd, room service, parking facility, internet access, room service"
